,PlayerId,TeamId_x,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Transition Take Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Period1Fouls2Minutes,Period2Fouls2Minutes,Period2Fouls3Minutes,Period3Fouls3Minutes,Period3Fouls4Minutes,Period4Fouls4Minutes,Period4Fouls5Minutes,PeriodOTFouls4Minutes,OnOffRtg,OnDefRtg,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,AtRimOffReboundedPct,ShortMidRangeOffReboundedPct,LongMidRangeOffReboundedPct,ThreePtOffReboundedPct,PenaltyOffPossPct,FTOffRebounds,Transition Take Fouls Drawn,3SecondViolations,PeriodOTFouls5Minutes,OffFTReboundPct,HeaveMakes,Clear Path Fouls,OffensiveGoaltends,Period1Fouls3Minutes,Period3Fouls5Minutes,Period2Fouls4Minutes,TeamPlayerId,TeamId_y,TeamName,TeamShortName,TeamRowId,TeamSecondsPlayed,TeamGamesPlayed,TeamPlusMinus,TeamOffPoss,TeamDefPoss,TeamPenaltyOffPoss,TeamPenaltyDefPoss,TeamSecondChanceOffPoss,TeamTotalPoss,TeamAtRimFGM,TeamAtRimFGA,TeamSecondChanceAtRimFGM,TeamSecondChanceAtRimFGA,TeamPenaltyAtRimFGM,TeamPenaltyAtRimFGA,TeamShortMidRangeFGM,TeamShortMidRangeFGA,TeamLongMidRangeFGM,TeamLongMidRangeFGA,TeamCorner3FGM,TeamCorner3FGA,TeamSecondChanceCorner3FGM,TeamSecondChanceCorner3FGA,TeamPenaltyCorner3FGM,TeamPenaltyCorner3FGA,TeamArc3FGM,TeamArc3FGA,TeamSecondChanceArc3FGM,TeamSecondChanceArc3FGA,TeamPenaltyArc3FGM,TeamPenaltyArc3FGA,TeamFG2M,TeamFG2A,TeamFG3M,TeamFG3A,TeamFtPoints,TeamPoints,TeamOpponentPoints,TeamSecondChanceFG2M,TeamSecondChanceFG2A,TeamSecondChanceFG3M,TeamSecondChanceFG3A,TeamSecondChanceFtPoints,TeamSecondChancePoints,TeamPenaltyFG2M,TeamPenaltyFG2A,TeamPenaltyFG3M,TeamPenaltyFG3A,TeamPenaltyFtPoints,TeamPenaltyPoints,TeamPtsAssisted2s,TeamPtsUnassisted2s,TeamPtsAssisted3s,TeamPtsUnassisted3s,TeamPtsPutbacks,TeamHeaveAttempts,TeamNonHeaveArc3FGA,TeamNonHeaveArc3FGM,TeamFg2aBlocked,TeamFg3aBlocked,TeamTwoPtAssists,TeamThreePtAssists,TeamAssists,TeamArc3Assists,TeamCorner3Assists,TeamAtRimAssists,TeamShortMidRangeAssists,TeamLongMidRangeAssists,TeamAssistPoints,TeamOffThreePtRebounds,TeamOffTwoPtRebounds,TeamFTOffRebounds,TeamDefThreePtRebounds,TeamDefTwoPtRebounds,TeamFTDefRebounds,TeamDefRebounds,TeamOffRebounds,TeamRebounds,TeamSelfOReb,TeamSteals,TeamBadPassSteals,TeamLostBallSteals,TeamLiveBallTurnovers,TeamBadPassOutOfBoundsTurnovers,TeamBadPassTurnovers,TeamDeadBallTurnovers,TeamLostBallOutOfBoundsTurnovers,TeamLostBallTurnovers,TeamStepOutOfBoundsTurnovers,TeamTravels,TeamTurnovers,TeamSecondChanceTurnovers,TeamPenaltyTurnovers,TeamShootingFouls,TeamFouls,TeamCharge Fouls,TeamLoose Ball Fouls,TeamOffensive Fouls,TeamTransition Take Fouls,TeamFoulsDrawn,TeamCharge Fouls Drawn,TeamLoose Ball Fouls Drawn,TeamOffensive Fouls Drawn,TeamTransition Take Fouls Drawn,TeamFTA,Team2pt And 1 Free Throw Trips,Team3pt And 1 Free Throw Trips,TeamTechnical Free Throw Trips,TeamTwoPtShootingFoulsDrawn,TeamThreePtShootingFoulsDrawn,TeamNonShootingFoulsDrawn,TeamBlocked2s,TeamBlocked3s,TeamBlockedArc3,TeamBlockedAtRim,TeamBlockedCorner3,TeamBlockedLongMidRange,TeamBlockedShortMidRange,TeamBlocks,TeamRecoveredBlocks,TeamDefensiveGoaltends,TeamOffensiveGoaltends,Team3SecondViolations,TeamDefensive 3 Seconds Violations,TeamFirstChancePoints,TeamPenaltyPointsExcludingTakeFouls,TeamPenaltyOffPossExcludingTakeFouls,TeamNonShootingPenaltyNonTakeFouls,TeamNonShootingPenaltyNonTakeFoulsDrawn,TeamAssisted2sPct,TeamNonPutbacksAssisted2sPct,TeamAssisted3sPct,TeamFg3Pct,TeamSecondChanceFg3Pct,TeamPenaltyFg3Pct,TeamNonHeaveFg3Pct,TeamFg2Pct,TeamSecondChanceFg2Pct,TeamPenaltyFg2Pct,TeamEfgPct,TeamSecondChanceEfgPct,TeamPenaltyEfgPct,TeamTsPct,TeamSecondChanceTsPct,TeamPenaltyTsPct,TeamFG3APct,TeamFG3APctBlocked,TeamFG2APctBlocked,TeamAtRimPctBlocked,TeamShortMidRangePctBlocked,TeamLongMidRangePctBlocked,TeamArc3PctBlocked,TeamLiveBallTurnoverPct,TeamDefFTReboundPct,TeamOffFTReboundPct,TeamDefTwoPtReboundPct,TeamOffTwoPtReboundPct,TeamDefThreePtReboundPct,TeamOffThreePtReboundPct,TeamDefFGReboundPct,TeamOffFGReboundPct,TeamOffAtRimReboundPct,TeamOffShortMidRangeReboundPct,TeamOffLongMidRangeReboundPct,TeamOffArc3ReboundPct,TeamOffCorner3ReboundPct,TeamDefAtRimReboundPct,TeamDefShortMidRangeReboundPct,TeamDefLongMidRangeReboundPct,TeamDefArc3ReboundPct,TeamDefCorner3ReboundPct,TeamSelfORebPct,TeamPace,TeamBlocksRecoveredPct,TeamSecondsPerPossOff,TeamSecondsPerPossDef,TeamSecondsExcludingORebsPerPossOff,TeamSecondsExcludingORebsPerPossDef,TeamAtRimFrequency,TeamAtRimAccuracy,TeamUnblockedAtRimAccuracy,TeamAtRimPctAssisted,TeamShortMidRangeFrequency,TeamShortMidRangeAccuracy,TeamUnblockedShortMidRangeAccuracy,TeamShortMidRangePctAssisted,TeamLongMidRangeFrequency,TeamLongMidRangeAccuracy,TeamUnblockedLongMidRangeAccuracy,TeamLongMidRangePctAssisted,TeamCorner3Frequency,TeamCorner3Accuracy,TeamUnblockedCorner3Accuracy,TeamCorner3PctAssisted,TeamArc3Frequency,TeamArc3Accuracy,TeamUnblockedArc3Accuracy,TeamArc3PctAssisted,TeamSecondChanceAtRimFrequency,TeamSecondChanceAtRimAccuracy,TeamSecondChanceAtRimPctAssisted,TeamSecondChanceCorner3Frequency,TeamSecondChanceCorner3Accuracy,TeamSecondChanceCorner3PctAssisted,TeamSecondChanceArc3Frequency,TeamSecondChanceArc3Accuracy,TeamSecondChanceArc3PctAssisted,TeamPenaltyAtRimFrequency,TeamPenaltyAtRimAccuracy,TeamPenaltyCorner3Frequency,TeamPenaltyCorner3Accuracy,TeamPenaltyArc3Frequency,TeamPenaltyArc3Accuracy,TeamAtRimFG3AFrequency,TeamNonHeaveArc3Accuracy,TeamShotQualityAvg,TeamSecondChanceShotQualityAvg,TeamPenaltyShotQualityAvg,TeamShootingFoulsDrawnPct,TeamTwoPtShootingFoulsDrawnPct,TeamThreePtShootingFoulsDrawnPct,TeamSecondChancePointsPct,TeamPenaltyPointsPct,TeamAvg2ptShotDistance,TeamAvg3ptShotDistance,TeamPenaltyOffPossPct,TeamHeaveMakes,TeamCorner3PctBlocked,TeamClear Path Fouls,PLAYER_NAMEAST_TO_PASS_PCT,TEAM_IDAST_TO_PASS_PCT,TEAM_ABBREVIATIONAST_TO_PASS_PCT,GPAST_TO_PASS_PCT,WAST_TO_PASS_PCT,LAST_TO_PASS_PCT,MINAST_TO_PASS_PCT,POINTS,TOUCHES,FRONT_CT_TOUCHES,TIME_OF_POSS,AVG_SEC_PER_TOUCH,AVG_DRIB_PER_TOUCH,PTS_PER_TOUCH,ELBOW_TOUCHES,POST_TOUCHES,PAINT_TOUCHES,PTS_PER_ELBOW_TOUCH,PTS_PER_POST_TOUCH,PTS_PER_PAINT_TOUCH,PLAYER_NAMEAST_TO_PASS_PCT_ADJ,TEAM_IDAST_TO_PASS_PCT_ADJ,TEAM_ABBREVIATIONAST_TO_PASS_PCT_ADJ,GPAST_TO_PASS_PCT_ADJ,WAST_TO_PASS_PCT_ADJ,LAST_TO_PASS_PCT_ADJ,MINAST_TO_PASS_PCT_ADJ,PASSES_MADE,PASSES_RECEIVED,AST,FT_AST,SECONDARY_AST,POTENTIAL_AST,AST_POINTS_CREATED,AST_ADJ,AST_TO_PASS_PCT,AST_TO_PASS_PCT_ADJ,PLAYER_NAMEAVG_SPEED_OFF,TEAM_IDAVG_SPEED_OFF,TEAM_ABBREVIATIONAVG_SPEED_OFF,GPAVG_SPEED_OFF,WAVG_SPEED_OFF,LAVG_SPEED_OFF,MINAVG_SPEED_OFF,STL,BLK,DREBREB_CHANCE_PCT_ADJ,DEF_RIM_FGM,DEF_RIM_FGA,DEF_RIM_FG_PCT,PLAYER_NAMEAVG_SPEED_DEF,TEAM_IDAVG_SPEED_DEF,TEAM_ABBREVIATIONAVG_SPEED_DEF,GPAVG_SPEED_DEF,WAVG_SPEED_DEF,LAVG_SPEED_DEF,MINAVG_SPEED_DEF,MIN1,DIST_FEET,DIST_MILES,DIST_MILES_OFF,DIST_MILES_DEF,AVG_SPEED,AVG_SPEED_OFF,AVG_SPEED_DEF,PLAYER_NAMEPCT_BOX_OUTS_TEAM_REB,TEAM_IDPCT_BOX_OUTS_TEAM_REB,TEAM_ABBREVIATIONPCT_BOX_OUTS_TEAM_REB,GP_x,W_x,L_x,MINPCT_BOX_OUTS_TEAM_REB,OREB,OREB_CONTEST,OREB_UNCONTEST,OREB_CONTEST_PCT,OREB_CHANCES,OREB_CHANCE_PCT,OREB_CHANCE_DEFER,OREB_CHANCE_PCT_ADJ,AVG_OREB_DIST,DREBAVG_REB_DIST,DREB_CONTEST,DREB_UNCONTEST,DREB_CONTEST_PCT,DREB_CHANCES,DREB_CHANCE_PCT,DREB_CHANCE_DEFER,DREB_CHANCE_PCT_ADJ,AVG_DREB_DIST,REB,REB_CONTEST,REB_UNCONTEST,REB_CONTEST_PCT,REB_CHANCES,REB_CHANCE_PCT,REB_CHANCE_DEFER,REB_CHANCE_PCT_ADJ,AVG_REB_DIST,CLOSE_DEF_PERSON_ID,PLAYER_LAST_TEAM_ID,PLAYER_LAST_TEAM_ABBREVIATION,PLAYER_POSITION,AGEPCT_BOX_OUTS_TEAM_REB,GP_y,GPCT_BOX_OUTS_TEAM_REB,FREQ,D_FGM,D_FGA,D_FG_PCT,NORMAL_FG_PCT,PCT_PLUSMINUS,PLAYER_NAMEPCT_BOX_OUTS_REB,TEAM_IDPCT_BOX_OUTS_REB,TEAM_ABBREVIATIONPCT_BOX_OUTS_REB,AGEPCT_BOX_OUTS_REB,GPCT_BOX_OUTS_REB,MINPCT_BOX_OUTS_REB,CONTESTED_SHOTS,CONTESTED_SHOTS_2PT,CONTESTED_SHOTS_3PT,DEFLECTIONS,CHARGES_DRAWN,SCREEN_ASSISTS,SCREEN_AST_PTS,OFF_LOOSE_BALLS_RECOVERED,DEF_LOOSE_BALLS_RECOVERED,LOOSE_BALLS_RECOVERED,PCT_LOOSE_BALLS_RECOVERED_OFF,PCT_LOOSE_BALLS_RECOVERED_DEF,OFF_BOXOUTS,DEF_BOXOUTS,BOX_OUTS,BOX_OUT_PLAYER_TEAM_REBS,BOX_OUT_PLAYER_REBS,PCT_BOX_OUTS_OFF,PCT_BOX_OUTS_DEF,PCT_BOX_OUTS_TEAM_REB,PCT_BOX_OUTS_REB,PLAYER_NAME,GP,W_y,L_y,W_PCT,MIN,E_OFF_RATING,E_DEF_RATING,E_NET_RATING,E_AST_RATIO,E_OREB_PCT,E_DREB_PCT,E_REB_PCT,E_TOV_PCT,E_USG_PCT,E_PACE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,E_OFF_RATING_RANK,E_DEF_RATING_RANK,E_NET_RATING_RANK,E_AST_RATIO_RANK,E_OREB_PCT_RANK,E_DREB_PCT_RANK,E_REB_PCT_RANK,E_TOV_PCT_RANK,E_USG_PCT_RANK,E_PACE_RANK
0,201942,1610612741,DeMar DeRozan,DeMar DeRozan,201942,CHI,179315.0,79,2989,-62,5971,5928,1311,1399,657,11899,195.0,299,18.0,27.0,41.0,64.0,199.0,400.0,181.0,431.0,28.0,71.0,1.0,6.0,4.0,11.0,47.0,154.0,8.0,16.0,7.0,41.0,575,1130,75.0,225.0,522.0,1897,6986,42.0,81.0,9.0,22.0,44.0,155.0,116.0,239.0,11.0,52.0,189.0,454,324,826.0,192.0,33.0,12.0,3.0,151.0,47.0,72.0,3.0,219.0,202.0,421.0,150.0,52.0,133.0,70.0,16.0,1044.0,13.0,30.0,157.0,122,18.0,297,43.0,340,11.0,90.0,66.0,24.0,86.0,19.0,60.0,49.0,10.0,26.0,4.0,4.0,135.0,6.0,33.0,87.0,161,6.0,5.0,4.0,1.0,439.0,5.0,9.0,10.0,612.0,70.0,1.0,23.0,273.0,4.0,53.0,43.0,2.0,1.0,25.0,1.0,1.0,17.0,45.0,23.0,1.0,1.0,1742,436,1290,11.0,38.0,2.0,94.0,3.0,64.0,14.0,43.0,2.0,6.0,115.96047563222241,117.84750337381917,0.2817391304347826,0.28471001757469244,0.8533333333333334,0.3333333333333333,0.4090909090909091,0.21153846153846154,0.33783783783783783,0.5088495575221239,0.5185185185185185,0.48535564853556484,0.507380073800738,0.5388349514563107,0.45532646048109965,0.5824039653035935,0.6188524590163934,0.5786082474226805,0.16605166051660517,0.013333333333333334,0.06371681415929203,0.12040133779264214,0.0725,0.016241299303944315,0.014084507042253521,0.012987012987012988,25.80168464607655,0.6370370370370371,0.12080536912751678,0.09814963797264682,0.01841620626151013,0.10593792172739541,0.010851419031719533,0.10238532110091743,0.015210470463388751,0.02337228714524207,0.022508038585209004,0.004901960784313725,0.008244994110718492,0.017191977077363897,0.08571428571428572,0.10020449897750511,0.1222707423580786,0.10366972477064221,0.11224489795918367,0.017828200972447326,0.5111111111111111,0.22066420664206643,0.6521739130434783,0.7414448669201521,0.3076923076923077,0.2952029520295203,0.4975,0.5363881401617251,0.16080402010050251,0.31808118081180814,0.419953596287703,0.4268867924528302,0.3867403314917127,0.05239852398523985,0.39436619718309857,0.4,0.8928571428571429,0.11365313653136531,0.3051948051948052,0.3092105263157895,0.8297872340425532,0.2621359223300971,0.6666666666666666,0.2777777777777778,0.05825242718446602,0.16666666666666666,1.0,0.1553398058252427,0.5,0.75,0.21993127147766323,0.640625,0.037800687285223365,0.36363636363636365,0.140893470790378,0.17073170731707318,0.38671586715867157,0.31125827814569534,0.48714256656804733,0.49830512820512823,0.467409375,0.17745035233824472,0.204801200300075,0.017543859649122806,0.08170795993674222,0.2393252503953611,10.757964601769912,25.532888888888888,0.40384615384615385,0.31,0.24390243902439024,0.2642857142857143,0.21956121252721486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610612741,1610612741,CHI,CHI,1610612741,239760.0,82,-118,7991,7978,1810,1891,917,15969,1389,2229,283,507,303,482,737,1582,381,898,291,756,21,67,54,167,650,1874,56,155,147,445,2507,4709,941,2630,1369,9206,9324,361,695,77,222,169,1122,521,969,201,612,480,2125,2448,2566,2472,351,392,12,1862,650,387,17,1224,824,2048,544,280,660,371,193,4920,384,714,16,1541,1120,184,2845,1114,3959,139,638,412,226,555,117,351,449,70,204,29,60,1004,93,182,796,1541,33,89,66,4.0,1538,37,88,104,3,1731,179,4,40,769,11,155,373,21,18,208,3,20,145,394,210,8,6,8.0,25,8084,2089,1787,127,118,0.4882329477463103,0.529640848117698,0.8756641870350691,0.3577946768060836,0.34684684684684686,0.3284313725490196,0.35943468296409475,0.532384795073264,0.5194244604316547,0.5376676986584107,0.5339283281100967,0.5196292257360959,0.5202403542061986,0.5669262143121987,0.5485770363101079,0.5704263356718834,0.35835944951628285,0.006463878326996198,0.08218305372690593,0.10901749663526245,0.08533501896333755,0.01002227171492205,0.005336179295624333,0.5527888446215139,0.8932038834951457,0.0898876404494382,0.6619385342789598,0.328125,0.7771053958648513,0.23371880706025563,0.7240816326530612,0.2875098193244305,0.40860215053763443,0.31212484993997597,0.22134387351778656,0.22823330515638207,0.24782608695652175,0.590027700831025,0.6890881913303438,0.7740863787375415,0.7729766803840878,0.7885714285714286,0.04066705675833821,95.90990990990991,0.5329949238578681,14.72844450006257,15.30020055151667,14.098610937304468,14.722988217598395,0.3037198528409865,0.6231493943472409,0.6993957703927492,0.47516198704103674,0.21556070309306444,0.465865992414665,0.5093296475466482,0.5033921302578019,0.12235999454966617,0.4242761692650334,0.42857142857142855,0.5065616797900262,0.10301130944270337,0.38492063492063494,0.3885180240320427,0.9621993127147767,0.25534814007357953,0.3468516542155816,0.3487124463519313,0.8369230769230769,0.5528898582333697,0.5581854043392505,0.15901060070671377,0.07306434023991276,0.31343283582089554,0.9523809523809523,0.16902944383860413,0.36129032258064514,0.8571428571428571,0.30487033523086654,0.6286307053941909,0.105629348513599,0.32335329341317365,0.2814674256799494,0.3303370786516854,0.6620793023572694,0.34908700322234154,0.5394778232964632,0.5643808575803981,0.531708748403576,0.09828629032258064,0.14512172107944896,0.004171406901782328,0.12187703671518575,0.23082772105148816,7.0038437035464005,25.416692015209122,0.22650481792016017,0.0,0.009259259259259259,1.0,DeMar DeRozan,1610612741,CHI,78,37,41,37.8,24.0,64.4,34.1,5.1,4.73,4.16,0.373,1.1,2.1,0.7,0.529,0.586,0.862,DeMar DeRozan,1610612741,CHI,78,37,41,37.8,39.8,55.4,5.3,0.3,1.1,10.4,13.5,6.6,0.132,0.166,DeMar DeRozan,1610612741,CHI,78,37,41,37.8,1.2,0.6,3.7,2.2,3.1,0.717,DeMar DeRozan,1610612741,CHI,78,37,41,37.77,37.77,13600.18,2.58,1.41,1.17,3.85,4.31,3.41,DeMar DeRozan,1610612741,CHI,76,35,41,37.8,0.6,0.2,0.3,0.357,1.9,0.298,0.1,0.307,11.5,3.8,0.6,3.1,0.157,6.4,0.589,0.6,0.649,8.5,4.3,0.8,3.5,0.182,8.0,0.538,0.6,0.585,8.9,201942,1610612741,CHI,G-F,34.0,78,78,1.0,5.77,12.18,0.474,0.473,0.001,DeMar DeRozan,1610612741,CHI,34.0,79,37.8,4.05,1.63,2.42,1.73,0.06,0.19,0.42,0.33,0.29,0.62,0.531,0.469,0.0,0.63,0.63,0.62,0.14,0.0,1.0,1.0,0.224,DeMar DeRozan,68,31,37,0.456,34.1,110.9,112.6,-1.7,21.2,0.021,0.156,0.088,9.155,0.266,101.76,48,144,452,284,28,114,430,283,129,394,225,275,28,46,320
